#	startTime:1560827836715
#	SiteID:5cd56b90e2acfd2d33b5e33f	SiteName:凯德龙之梦购物中心(莘庄店)	FloorId:5cd56b92e2acfd2d33b5e801	FloorName:B1
#	Brand:vivo	Model:vivo X20A	AndroidName:8.1.0	APILevel:27	
#	type:1	name:BMI160 Accelerometer	version:2061700	vendor:BOSCH	resolution:0.0023956299	power:0.18	maximumRange:78.4532
#	type:4	name:BMI160 Gyroscope	version:2061700	vendor:BOSCH	resolution:0.0010681152	power:0.9	maximumRange:34.906586
#	type:2	name:AK09911 Magnetometer	version:1	vendor:AKM	resolution:0.1	power:0.24	maximumRange:4900.0
#	VersionName:v20190612-nightly	VersionCode:263	
1560827836715	TYPE_WAYPOINT	154.95341	86.22904
1560827841398	TYPE_MAGNETIC_FIELD_UNCALIBRATED	6.06	33.48	-168.54
1560827841398	TYPE_GYROSCOPE_UNCALIBRATED	0.40107727	0.102264404	-0.0980072
1560827841398	TYPE_ACCELEROMETER_UNCALIBRATED	0.41659546	-0.27053833	10.151413
1560827841418	TYPE_ACCELEROMETER	0.33758545	-0.64404297	10.8337555
1560827841418	TYPE_MAGNETIC_FIELD	-4.68	15.48	-37.38
1560827841418	TYPE_GYROSCOPE	-0.018188477	0.39341736	0.046707153
1560827841418	TYPE_ROTATION_VECTOR	-0.040690746	-0.012984638	-0.1622016
1560827841418	TYPE_MAGNETIC_FIELD_UNCALIBRATED	6.36	33.72	-168.72
1560827841418	TYPE_GYROSCOPE_UNCALIBRATED	0.22103882	0.29560852	-0.03036499
1560827841418	TYPE_ACCELEROMETER_UNCALIBRATED	0.3423767	-0.8547363	12.650955
1560827841438	TYPE_ACCELEROMETER	0.3423767	-0.8547363	12.650955
1560827841438	TYPE_MAGNETIC_FIELD	-4.8599997	15.66	-37.5
1560827841438	TYPE_GYROSCOPE	0.017501831	0.3763733	0.09358215
1560827841438	TYPE_ROTATION_VECTOR	-0.04021976	-0.009015955	-0.16190183
1560827841438	TYPE_MAGNETIC_FIELD_UNCALIBRATED	6.1800003	33.9	-168.84
1560827841438	TYPE_GYROSCOPE_UNCALIBRATED	-0.01864624	0.39256287	0.048477173
1560827841438	TYPE_ACCELEROMETER_UNCALIBRATED	0.03831482	-0.964859	13.199234
1560827841459	TYPE_ACCELEROMETER	0.03831482	-0.964859	13.199234
1560827841459	TYPE_MAGNETIC_FIELD	-5.04	15.78	-37.38
1560827841459	TYPE_GYROSCOPE	0.19593811	0.20858765	0.13246155
1560827841459	TYPE_ROTATION_VECTOR	-0.039443906	-0.0052565313	-0.16112478
1560827841459	TYPE_MAGNETIC_FIELD_UNCALIBRATED	6.0	34.02	-168.72
1560827841459	TYPE_GYROSCOPE_UNCALIBRATED	0.017044067	0.3755188	0.09535217
1560827841459	TYPE_ACCELEROMETER_UNCALIBRATED	0.22026062	-0.90740967	12.449844
1560827841479	TYPE_ACCELEROMETER	0.22026062	-0.90740967	12.449844
1560827841479	TYPE_MAGNETIC_FIELD	-4.8599997	15.719999	-37.38
1560827841479	TYPE_GYROSCOPE	0.34986877	0.0642395	0.13032532
1560827841479	TYPE_ROTATION_VECTOR	-0.037170157	-0.0034321628	-0.15988137
1560827841479	TYPE_MAGNETIC_FIELD_UNCALIBRATED	6.1800003	33.96	-168.72
1560827841479	TYPE_GYROSCOPE_UNCALIBRATED	0.19548035	0.20773315	0.13423157
1560827841479	TYPE_ACCELEROMETER_UNCALIBRATED	0.62727356	-0.9002228	11.180923
1560827841499	TYPE_ACCELEROMETER	0.62727356	-0.9002228	11.180923
1560827841499	TYPE_MAGNETIC_FIELD	-4.44	15.48	-37.38
1560827841499	TYPE_GYROSCOPE	0.33868408	0.11483765	0.08824158
1560827841499	TYPE_ROTATION_VECTOR	-0.03358354	-0.003299	-0.15859123
1560827841499	TYPE_MAGNETIC_FIELD_UNCALIBRATED	6.6	33.72	-168.72
1560827841499	TYPE_GYROSCOPE_UNCALIBRATED	0.349411	0.06338501	0.13209534
1560827841499	TYPE_ACCELEROMETER_UNCALIBRATED	0.62727356	-0.9002228	11.180923
1560827841520	TYPE_ACCELEROMETER	0.46687317	-1.1564026	10.98938
1560827841520	TYPE_MAGNETIC_FIELD	-4.2599998	15.24	-37.5
1560827841520	TYPE_GYROSCOPE	0.3205719	0.23521423	0.04989624
1560827841520	TYPE_ROTATION_VECTOR	-0.030016365	-0.0026714928	-0.15773124
1560827841520	TYPE_MAGNETIC_FIELD_UNCALIBRATED	6.78	33.48	-168.84
1560827841520	TYPE_GYROSCOPE_UNCALIBRATED	0.33822632	0.113983154	0.0900116
1560827841520	TYPE_ACCELEROMETER_UNCALIBRATED	-0.38546753	-1.5083466	10.797852
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	097a07b3347c2c9167f0b920bf44c0cfe46ee405	-87	5805	1560827840186
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	a64b9b669028c14c1fcef5ba5e2ae397dcf061a1	-75	5785	1560827840165
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	5cc4853518ddc01d7b340dd18e08e067754ff752	-65	2412	1560827838419
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	3d3fb7f4e40aa22f3e33e535028b383d950406f6	-75	2412	1560827830698
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	e42b957155300dd7c46f00ee7a9b9a19f4ac62e6	-88	5765	1560827839402
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	f10b5300a8b894f34bd09c624a6fd683a9dc8892	-86	5785	1560827840163
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	7bcac2448dd43d0ab203b1538ddcf5f6de90da7c	-90	5825	1560827840204
1560827841549	TYPE_WIFI	ac6e6c469147f8bd6ff81b2ad9bed42b02ae534a	15774915b85dae8638a1443411cf6ec9801a9523	-89	5260	1560827840302
1560827841549	TYPE_WIFI	0f6bb04009e9f4d41b7d647f4fedbd65070c471f	972fbf0f8fabd5168a7aff29646bfd5a32d5b17e	-89	5260	1560827840301
1560827841549	TYPE_WIFI	24a7ab997c65742a006c144abe5739473b72a94e	0eca775e839aefa14de2105dc691da1f83bb9a7f	-88	5260	1560827840301
1560827841549	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	d61ee91131a414846cb26cc46ecf68c858de827f	-88	5260	1560827838768
1560827841549	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	d6923297ada66f3f75d32e7aacd1e8d32bd79038	-89	5260	1560827838694
1560827841549	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	990b63bb7ac2e05a841acc3124a38423b24bfa1b	-89	5260	1560827840274
1560827841549	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	dc9a6a37cd5c9cf6b2c3d914efe6cf58ea56e3e6	-89	5260	1560827840300
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	1064a8f01d385a11f8bc0204c19d79af4d0097a9	-71	5745	1560827840884
1560827841549	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	809babb81b0a113a7167ab04d4547daff411f1f9	-88	5260	1560827837957
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	a3a7355ac4eeec56673a17b7dc468d7cd054c0d9	-73	5825	1560827840996
1560827841549	TYPE_WIFI	9389b50f95f62546dd5974a02159ddddfced4f35	f74a4266fdde286e3c9f85e773638967023d80a5	-74	2462	1560827831901
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	990acf2056302976e31f67a58c57ecf4c2378572	-69	2437	1560827839555
1560827841549	TYPE_WIFI	f735d4413ce60ce94493b4ef32f2d0c77a7286a6	cffe4c3bccd862c2f5d3d4174b9eeaf8f7919252	-78	2412	1560827826803
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	c2b7345b3194c3390b25adc37751b482e1b099ce	-75	2412	1560827840064
1560827841549	TYPE_WIFI	de4da44e7e39918219f32c83e5d6b1bd5b3efc05	1de06de6a627707dc86b93a2c73c90c6d77b7236	-79	5745	1560827840883
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	0e4c964ccf55242f89d87b76c48ee6fe3fe87cd1	-86	5785	1560827840164
1560827841549	TYPE_WIFI	ee9535e79abf830518ccb7a6cbbf461d8b1574ac	8bca24ec3a543a48278e35fdcef54702ca0ede22	-78	5785	1560827840164
1560827841549	TYPE_WIFI	0f6bb04009e9f4d41b7d647f4fedbd65070c471f	cb6246e0a06fc4fe7c4f1e0e59b2216eeca38140	-72	2427	1560827839470
1560827841549	TYPE_WIFI	24a7ab997c65742a006c144abe5739473b72a94e	809babb81b0a113a7167ab04d4547daff411f1f9	-76	2427	1560827840968
1560827841549	TYPE_WIFI	ee9535e79abf830518ccb7a6cbbf461d8b1574ac	4873d5219116db6578902cb3aa7f9c586ad1b544	-62	2412	1560827840855
1560827841549	TYPE_WIFI	ac6e6c469147f8bd6ff81b2ad9bed42b02ae534a	b8fae0371d1d4b352d56b37851712edb5c2fc836	-77	2427	1560827840970
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	646b05e74a6d26ac1f646e7f42fe880bfa758681	-60	2437	1560827832558
1560827841549	TYPE_WIFI	b29a4bcb82e4b78659a5b3e24b4d53a85b843581	f055e4f8ab2c5c2b6242435972c28757756109a0	-73	2462	1560827841164
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	da457918918ad92ad8600a86b2e13f614f8f5c10	-70	5765	1560827840905
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	0e984ab17286448b9f2b0700e5eac9dc12d26e9d	-51	2437	1560827841022
1560827841549	TYPE_WIFI	140a49d2a8e71dfd2fd81d81e5ebbcb2a136b228	90bb2f827f583f5a080c94a8875dba0fca8dec7e	-59	2422	1560827840938
1560827841549	TYPE_WIFI	b29a4bcb82e4b78659a5b3e24b4d53a85b843581	df9496560aa0d4d538ed7745b53b2ef79eef2d54	-64	2452	1560827841122
1560827841549	TYPE_WIFI	de4da44e7e39918219f32c83e5d6b1bd5b3efc05	78b12842ec6e846fc62982f1440c2bdd255a43ed	-62	2412	1560827840862
1560827841549	TYPE_WIFI	af12c232e54f17774dd029b9ea4c0f421d07eae0	49e5f0c7407cec16d77824b1b6e24736f2c96c56	-75	2447	1560827840372
1560827841549	TYPE_WIFI	bf24cab3da503ab51b2e1d6fb383f6e512e699c9	79df153b9431c3fa06c187d9965cd89a513e97b7	-83	2472	1560827823694
1560827841549	TYPE_WIFI	a39f7616b9bb60d3c3fd2bcdcc6e09f4ce6a8cb1	26e85b409b60911f2fe6a0305fa23e146d349f31	-72	5240	1560827840847
1560827841549	TYPE_WIFI	c22ff69353bfe862e81860d82e98b0cb85b1049b	dcd8e65c120c0c57dfe647aa4cac7b7418d2f19c	-72	5240	1560827840847
1560827841549	TYPE_WIFI	e6427457497fe0f4f93a7334d2203b8e17ee82df	018e94afeb0d2bcf76f3121022b975f599390892	-71	5240	1560827840848
1560827841549	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	0eca775e839aefa14de2105dc691da1f83bb9a7f	-80	2427	1560827826270
1560827841549	TYPE_WIFI	de4da44e7e39918219f32c83e5d6b1bd5b3efc05	a893271984ea16d18600356504c4e11eae817654	-67	2412	1560827840071
1560827841549	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	3a30a21835601b3a40dd95ffc988eecc1b276e06	-57	2412	1560827836194
1560827841549	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	81c94ef725535408188e0622571f117ed182cd93	-76	5785	1560827837028
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	13e2d2591acf732c4798b602827e885a8bcacf2d	-65	2462	1560827841165
1560827841549	TYPE_WIFI	b29a4bcb82e4b78659a5b3e24b4d53a85b843581	ca2c78ca08521f141688a65a3b41ff1888f39c86	-64	2462	1560827841170
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	c133c7b9a3735595ef8326d1bf098b52f54b6cc9	-50	2437	1560827841025
1560827841549	TYPE_WIFI	66014e62b1b8163c7b6bb70e7f8fce33d49bff08	8c5897863feb2ee368081982b064738b717b2d32	-66	2462	1560827840501
1560827841549	TYPE_WIFI	95f79672dfbf35ce576a6c6156310f48d04edc4b	03e6afa8ed293352d2ab7eec5520a32c40c217c0	-77	2472	1560827837451
1560827841549	TYPE_WIFI	140a49d2a8e71dfd2fd81d81e5ebbcb2a136b228	f62c81e760c8d5fe1fb8cb89458a312af7da709a	-74	2472	1560827838188
1560827841549	TYPE_WIFI	5eddd2b748b50cbfa67d90f0ef019e6e822e38f5	beaf8347b74c4b778165f9874580672cf546118b	-82	5825	1560827840995
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	6280709a991598ef78eb13187c12fa4aec575176	-87	5745	1560827840883
1560827841549	TYPE_WIFI	95f79672dfbf35ce576a6c6156310f48d04edc4b	b694e15a9ba1808a66743659f1a852e3d2339e80	-74	2442	1560827824961
1560827841549	TYPE_WIFI	95f79672dfbf35ce576a6c6156310f48d04edc4b	742b6d8ed22274571106970a07657f7514cabe93	-60	2422	1560827840932
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	4aec140232e1a16fd880c4d169d15fde90beaf84	-86	5785	1560827836290
1560827841549	TYPE_WIFI	de4da44e7e39918219f32c83e5d6b1bd5b3efc05	da3dd888f5a43f90b7563c55ed3d180ea21aad2c	-54	2412	1560827840853
1560827841549	TYPE_WIFI	140a49d2a8e71dfd2fd81d81e5ebbcb2a136b228	63b5a2e466b9578649abc840064b951984576e12	-70	2442	1560827839581
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	184a14b447a0e9b53fa2617085068134eb4701ec	-73	5785	1560827840919
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	47c577683f36d973b7451e8482ecba686b3de1a0	-56	2437	1560827841029
1560827841549	TYPE_WIFI	c22ff69353bfe862e81860d82e98b0cb85b1049b	4e228c7e6e26e40d5f5e58bee163fe9856cb2e4c	-59	2462	1560827841174
1560827841549	TYPE_WIFI	e6427457497fe0f4f93a7334d2203b8e17ee82df	c0c2ec4923b50f562cf73a27144ddea1038340ed	-57	2462	1560827841156
1560827841549	TYPE_WIFI	95f79672dfbf35ce576a6c6156310f48d04edc4b	24d25d93540482f2474f6234899ef4319b6ef85d	-71	2467	1560827841218
1560827841549	TYPE_WIFI	140a49d2a8e71dfd2fd81d81e5ebbcb2a136b228	98cdfabed572f238908c31fd47522d81c7856297	-70	2467	1560827841225
1560827841549	TYPE_WIFI	b29a4bcb82e4b78659a5b3e24b4d53a85b843581	855dc7e02d3e2e0112ceaceb18a6caeeb740f960	-63	2412	1560827836937
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	90d1e1a7f66973d830b6c7c31adb161f8be9225c	-73	2437	1560827837882
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	400edfc01b226e8059aa7567ea417c2ae38170bd	-85	5825	1560827840996
1560827841549	TYPE_WIFI	e06322aec0b42ec6fb0f9f322467efae4a429f22	64f51c26357b60def72ee20771334a70b5e57212	-76	2447	1560827839646
1560827841549	TYPE_WIFI	d410f9748173d7d666c9c5d35f94865a423359b5	8a8d5d61c1bee84322a031b9a93ea0184963b51d	-84	2472	1560827823696
1560827841549	TYPE_WIFI	45337d5483d9d33e54517ca7d4e173d2a3dd0169	1f6f0daddcc0604398f0a82a010ee9d73d745170	-77	5745	1560827838519
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	5e4051a50c48b117f2b867765c5dd5f71088351d	-84	5765	1560827838556
1560827841549	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	bad32c6120b8a06b1f618d29777595c0b46de61a	-74	2427	1560827820290
1560827841549	TYPE_WIFI	85ee3333ae7aec2c442e0855229b929200b1ff05	11435dd3964d56af6051fc2e81679b22edadda2b	-77	5745	1560827838519
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	9642585623ca100473611b706220368bbb473292	-89	5765	1560827839403
1560827841549	TYPE_WIFI	7afd36e430f0faf698179c99e1afb2cd1bc5942b	d19ce697cee014a22a8eece4d50531247ca89872	-84	5765	1560827838547
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	d2cd34ec415866b30a37daeaeb5cd312cb347340	-84	5805	1560827840953
1560827841549	TYPE_WIFI	7ce0359f12857f2a90c7de465f40a95f01cb5da9	edcf3498d463bb77b85826b364963c6875d02112	-70	2437	1560827837167
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	9a94f9ed2f62912de4540a8a007cf263a9686dad	-74	2437	1560827839540
1560827841549	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	39c9139c434c5219883440fd05f666f56b7afe99	-75	2427	1560827819498
1560827841549	TYPE_WIFI	e90b3805452e2c71bd7cd884a7ac32daedf4c2cc	3feee432d4cd25902068df366b7a2f56c6aa6f47	-73	2437	1560827824918
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	e30b15ced50620ed0c5917ee85221b0a00e6fa7c	-68	2437	1560827839559
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	9cfe34c057ef65e09775c0486566b3e25c594115	-77	2437	1560827831756
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	319aa97071e551335e61d614fe08050f8e49cb51	-62	2462	1560827837362
1560827841549	TYPE_WIFI	7afd36e430f0faf698179c99e1afb2cd1bc5942b	c4e7579cca42f056b43b4f83d7d25b776f2f17ef	-82	2472	1560827839854
1560827841549	TYPE_WIFI	36e846013603981e30c64737e072741ebbb81dc3	6bf3b19c9e010fe42b40cf91b93b48e84c7c7fe0	-74	2412	1560827840838
1560827841549	TYPE_WIFI	95f79672dfbf35ce576a6c6156310f48d04edc4b	10b6a46ec267e11bb5f03b1912123d5e648d7991	-86	5200	1560827838425
1560827841549	TYPE_WIFI	140a49d2a8e71dfd2fd81d81e5ebbcb2a136b228	bf263ae47f65d3594d263edb0af4f19187194696	-87	5200	1560827838425
1560827841549	TYPE_WIFI	8f67b57d0e9a79f1c31c09741eb0b541279865e7	cb1fa45b95e512df9d844f3613331c0f4470a464	-67	2447	1560827838651
1560827841549	TYPE_WIFI	a2f7f0642bb996ad39fd5500b088d47d330fbdeb	01f483eee38c2095a6bb3455acaffa9209724d51	-70	2412	1560827837674
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	224003cd0030a75eb34ea7dd8945b56f5a92f5aa	-69	2412	1560827833198
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	521d58f9c1515232edb9a771b20300fde732a6dc	-87	5805	1560827838610
1560827841549	TYPE_WIFI	1250273b97d41f74cc6c65f4a4f4054b2bf2e6e7	c13255e5018d22ddb666f78b317f9cdafc1b4faa	-71	2412	1560827813996
1560827841549	TYPE_WIFI	41407e577e97814dd6c80c676924db39cc32364d	5e2026695404e6726e4790644150c2faf5cf00d1	-86	2412	1560827812424
1560827841549	TYPE_WIFI	f3e839af0ab1e27f3220dd6455a5e41bf3f51b16	b6c57b7b87d04f5141dced14b960a4ef5d88b5cb	-87	5200	1560827838444
1560827841549	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	550aefc988a3ad751ed679f66c7e540742c8aec4	-80	2462	1560827812823
1560827841549	TYPE_WIFI	2bffb50fd4957321409954570267f152d2e5bd59	91b4080259ada244f13f9c0e7f78d9e9483e6864	-74	2462	1560827831932
1560827841549	TYPE_WIFI	39db40987727b4404daf02cef84642c6678851d3	394de5be1960c1a1e7c9f9e3ab13a89d3e01f5c6	-74	2412	1560827813208
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	7f3ca9eb9585d25829d5639df949f1edd65e116a	-86	5745	1560827837726
1560827841549	TYPE_WIFI	337a2a863257e369c3b1cdf9a63b7ff12ca74b43	5a05d4efea8302937ee0760234eee87af23ce57d	-82	2447	1560827814276
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	bc0afd9658cda60a6b5c44dcb8c9f74470a7293d	-76	2462	1560827815096
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	bbd3f9c96a0ad9e655c4567dd93e9aaded3f8eb1	-80	2437	1560827826350
1560827841549	TYPE_WIFI	839260e96e8f8eb9f58070d395911364fd96081d	30992f88276c97f1deec18979993b8f64e69da72	-76	2417	1560827840883
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	b1fd8ee399f68b44256f43e5b66d7a1d5032dec4	-80	2437	1560827841034
1560827841549	TYPE_WIFI	4abd3985ba804364272767c04cdc211615f77c56	893e99be437ce6a981a76b5d6c92c7f39e27bfe0	-76	2447	1560827825599
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	fda3518b774abb35d0913f6dbf462f646789e557	-86	5765	1560827820290
1560827841549	TYPE_WIFI	66984e4e6a12c005b6746b4cd1a18d130f15aeea	640d62625461761882fc633d7e6b23ae76c10637	-69	2462	1560827822813
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	c5c5ed176897082b7af66c026d413b75bf934978	-79	2462	1560827827906
1560827841549	TYPE_WIFI	498d6c3d57710bed04bd885b9055191b2a99b91d	76554da391c7f53f9784dc661cd516a2fa17ede2	-81	2412	1560827822413
1560827841549	TYPE_WIFI	61dff4044d5ee7b0041b8503643d4bdaf74fb2eb	4d15955ce44d6b547d0bd0800a810ba29ad050f9	-71	2417	1560827840880
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	d205fec8dc8bf562cffa3bad4ba655a3517f8d31	-90	5745	1560827832460
1560827841549	TYPE_WIFI	6353215c59e0adaee1fd56da804466ae679504dc	daed6aa468b3e3903e79367ba68474e6f84c97c0	-80	2462	1560827824312
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	1886cdd6d500b403d5442d7459aa5c6142cdf125	-72	2462	1560827827135
1560827841549	TYPE_WIFI	8fd0d89a33e8eea6310ad543d6212874f1a17665	fb91be9ca7f18251809635d72241dedc335df51a	-81	2462	1560827825718
1560827841549	TYPE_WIFI	69a096e809937744abb15afaf6271e8aadb1aac2	f61e52b2f269027248cb56232abe49ab0b9613f3	-72	2412	1560827828253
1560827841549	TYPE_WIFI	2bffb50fd4957321409954570267f152d2e5bd59	b613d0c1ffde00c66e6bf243ec895ef73eb192d8	-92	5180	1560827829031
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	b6b7da8bd039d014f7efd02d34e129e2f9da73ca	-82	5745	1560827829914
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	122f5c4fe8bc43924d7537ca5eca3268c9012589	-84	5805	1560827830025
1560827841549	TYPE_WIFI	9f9828a8343ad80f153b63f495ccf647d162e1f0	5b35957b08be4bef294583f751cad0fbc61fd450	-89	5180	1560827831509
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	8f272d9f7ed21f8e3bb0bc03c1daba5c2a5a2262	-86	5825	1560827830065
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	e410f3070f49b50509920f1b4d3399a5e0001cf5	-88	5825	1560827830082
1560827841549	TYPE_WIFI	dc5ffb83b8a0ddb30af78863b37ee4d01e2e56c6	f838c56496c02a56093cdaf22f10c09cfd6dc774	-76	2437	1560827830900
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	566622700151885a45a0f271ba6aea24c78fdf37	-86	5825	1560827831764
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	b75c45744360671b6dcc2d5e65a96dcb533a3dff	-85	5785	1560827833313
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	5050bc95548a79b2d971f8ebedecabb2416411bb	-88	5825	1560827832606
1560827841549	TYPE_WIFI	becc9e8b3ba3e47981b0eb66db9afe07ad2bc114	2d7dde1eade1fd3cf00ca6df4b69a31cb7053d0a	-71	2462	1560827832793
1560827841549	TYPE_WIFI	4abd3985ba804364272767c04cdc211615f77c56	1aa45a5168021e52a312ac6c131d9003525b7d6c	-76	2412	1560827836226
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	4ff110164c26a2a55e7620b976ba4dce790d23a5	-88	5785	1560827837779
1560827841549	TYPE_WIFI	8b2102108071494f3f45d23e04558e130f5af554	d7b40d66e9ec1fe901cc371e881fbf36d834e21c	-89	5785	1560827837756
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	df0445ab3a609842b38278e0ccde94e8a4695dab	-87	5805	1560827837813
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	f7a610d7c54583155ce2b7056ab4f8db5eb2cf5e	-70	2437	1560827838580
1560827841549	TYPE_WIFI	e2e7145fe9f8eb972abdd1dbfb1f32a96f7e3bfe	c41ad6b86d50f4617c73d0f84cd8780d7a78c613	-75	2462	1560827839757
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	b25b71e5730e1b501f03ce3155e1928a7785220b	-70	2462	1560827839761
1560827841549	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	4efe137563ace48663be8168344ee0c76efd90a3	-78	2427	1560827840202
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	caeec46bbad17960aef1f97b927f02705d193c76	-85	5765	1560827840905
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	f7de984a742034677067cfb210ca79815ff7c070	-87	5805	1560827840937
1560827841549	TYPE_WIFI	90a13d9926e0f11cb22ac9bb4d245a64ed87411c	d665d671795fd1d25e291c3a8cc3ba72a24100ff	-84	5805	1560827840954
1560827841540	TYPE_ACCELEROMETER	-0.38546753	-1.5083466	10.797852
1560827841540	TYPE_MAGNETIC_FIELD	-3.84	14.46	-38.1
1560827841540	TYPE_GYROSCOPE	0.2390747	0.30392456	0.09358215
1560827841540	TYPE_ROTATION_VECTOR	-0.02357816	0.0018388655	-0.15644203
1560827841540	TYPE_MAGNETIC_FIELD_UNCALIBRATED	7.2	32.7	-169.44
1560827841540	TYPE_GYROSCOPE_UNCALIBRATED	0.32011414	0.23435974	0.05166626
1560827841540	TYPE_ACCELEROMETER_UNCALIBRATED	-1.0151367	-2.3822327	10.87207
1560827841560	TYPE_ACCELEROMETER	-1.0151367	-2.1045074	10.450684
1560827841560	TYPE_MAGNETIC_FIELD	-3.84	14.46	-38.1
1560827841560	TYPE_GYROSCOPE	0.013244629	0.14733887	0.17454529
